date,start,end,11WD7WEST5S--C-P,11WD7WSFN1S--E-Z
4042019,16:00,17:00,,0
4042019,17:00,18:00,,0
4042019,18:00,19:00,,0
4042019,19:00,20:00,,0
4042019,20:00,21:00,,0
4042019,21:00,22:00,,0
4042019,22:00,23:00,,0
4042019,23:00,00:00,,0
5042019,00:00,01:00,,0
5042019,01:00,02:00,,0
5042019,02:00,03:00,,0
5042019,03:00,04:00,,0
5042019,04:00,05:00,,0
5042019,05:00,06:00,,0
5042019,06:00,07:00,,0
5042019,07:00,08:00,,0
5042019,08:00,09:00,,0
5042019,09:00,10:00,,0
5042019,10:00,11:00,,0
5042019,11:00,12:00,,0
5042019,12:00,13:00,,0
5042019,13:00,14:00,,0
5042019,14:00,15:00,,0
5042019,15:00,16:00,,0
5042019,16:00,17:00,,0
5042019,17:00,18:00,,0
5042019,18:00,19:00,,0
5042019,19:00,20:00,,0
5042019,20:00,21:00,,0
5042019,21:00,22:00,,0
5042019,22:00,23:00,,0
5042019,23:00,00:00,,0
6042019,00:00,01:00,,0
6042019,01:00,02:00,,0
6042019,02:00,03:00,,0
6042019,03:00,04:00,,0
6042019,04:00,05:00,,0
6042019,05:00,06:00,,0
6042019,06:00,07:00,,0
6042019,07:00,08:00,,0
6042019,08:00,09:00,,0
6042019,09:00,10:00,,0
6042019,10:00,11:00,,0
6042019,11:00,12:00,,0
6042019,12:00,13:00,,0
6042019,13:00,14:00,,0
6042019,14:00,15:00,,0
6042019,15:00,16:00,,0
6042019,16:00,17:00,,0
6042019,17:00,18:00,,0
6042019,18:00,19:00,,0
6042019,19:00,20:00,,0
6042019,20:00,21:00,,0
6042019,21:00,22:00,,0
6042019,22:00,23:00,,0
6042019,23:00,00:00,,0
7042019,00:00,01:00,,0
7042019,01:00,02:00,,0
7042019,02:00,03:00,,0
7042019,03:00,04:00,,0
7042019,04:00,05:00,,0
7042019,05:00,06:00,,0
7042019,06:00,07:00,,0
7042019,07:00,08:00,,0
7042019,08:00,09:00,,0
7042019,09:00,10:00,,0
7042019,10:00,11:00,,0
7042019,11:00,12:00,,0
7042019,12:00,13:00,,0
7042019,13:00,14:00,,0
7042019,14:00,15:00,,0
7042019,15:00,16:00,,0
7042019,16:00,17:00,,0
7042019,17:00,18:00,,0
7042019,18:00,19:00,,0
7042019,19:00,20:00,,0
7042019,20:00,21:00,,0
7042019,21:00,22:00,,0
7042019,22:00,23:00,,0
7042019,23:00,00:00,,0
8042019,00:00,01:00,,0
8042019,01:00,02:00,,0
8042019,02:00,03:00,,0
8042019,03:00,04:00,,0
8042019,04:00,05:00,,0
8042019,05:00,06:00,,0
8042019,06:00,07:00,,0
8042019,07:00,08:00,,0
8042019,08:00,09:00,,0
8042019,09:00,10:00,,0
8042019,10:00,11:00,,0
8042019,11:00,12:00,,0
8042019,12:00,13:00,,0
8042019,13:00,14:00,,0
8042019,14:00,15:00,,0
8042019,15:00,16:00,,0
8042019,16:00,17:00,,0
8042019,17:00,18:00,,0
8042019,18:00,19:00,,0
8042019,19:00,20:00,,0
8042019,20:00,21:00,,0
8042019,21:00,22:00,,0
8042019,22:00,23:00,,0
8042019,23:00,00:00,,0
9042019,00:00,01:00,,0
9042019,01:00,02:00,,0
9042019,02:00,03:00,,0
9042019,03:00,04:00,,0
9042019,04:00,05:00,,0
9042019,05:00,06:00,,0
9042019,06:00,07:00,,0
9042019,07:00,08:00,,0
9042019,08:00,09:00,,0
9042019,09:00,10:00,,0
9042019,10:00,11:00,,0
9042019,11:00,12:00,,0
9042019,12:00,13:00,,0
9042019,13:00,14:00,,0
9042019,14:00,15:00,,0
9042019,15:00,16:00,,0
9042019,16:00,17:00,,0
9042019,17:00,18:00,,0
9042019,18:00,19:00,,0
9042019,19:00,20:00,,0
9042019,20:00,21:00,,0
9042019,21:00,22:00,,0
9042019,22:00,23:00,,0
9042019,23:00,00:00,,0
10042019,00:00,01:00,,0
10042019,01:00,02:00,,0
10042019,02:00,03:00,,0
10042019,03:00,04:00,,0
10042019,04:00,05:00,,0
10042019,05:00,06:00,,0
10042019,06:00,07:00,,0
10042019,07:00,08:00,,0
10042019,08:00,09:00,,0
10042019,09:00,10:00,,0
10042019,10:00,11:00,,0
10042019,11:00,12:00,,0
10042019,12:00,13:00,,0
10042019,13:00,14:00,,0
10042019,14:00,15:00,,0
10042019,15:00,16:00,,0
10042019,16:00,17:00,,0
10042019,17:00,18:00,,0
10042019,18:00,19:00,,0
10042019,19:00,20:00,,0
10042019,20:00,21:00,,0
10042019,21:00,22:00,,0
10042019,22:00,23:00,,0
10042019,23:00,00:00,,0
11042019,00:00,01:00,,0
11042019,01:00,02:00,,0
11042019,02:00,03:00,,0
11042019,03:00,04:00,,0
11042019,04:00,05:00,,0
11042019,05:00,06:00,,0
11042019,06:00,07:00,,0
11042019,07:00,08:00,,0
11042019,08:00,09:00,,0
11042019,09:00,10:00,,0
11042019,10:00,11:00,,0
11042019,11:00,12:00,,0
11042019,12:00,13:00,,0
11042019,13:00,14:00,,0
11042019,14:00,15:00,,0
11042019,15:00,16:00,,0
11042019,16:00,17:00,,0
11042019,17:00,18:00,,0
11042019,18:00,19:00,,0
11042019,19:00,20:00,,0
11042019,20:00,21:00,,0
11042019,21:00,22:00,,0
11042019,22:00,23:00,,0
11042019,23:00,00:00,,0
12042019,00:00,01:00,,0
12042019,01:00,02:00,,0
12042019,02:00,03:00,,0
12042019,03:00,04:00,,0
12042019,04:00,05:00,,0
12042019,05:00,06:00,,0
12042019,06:00,07:00,,0
12042019,07:00,08:00,,0
12042019,08:00,09:00,,0
12042019,09:00,10:00,,0
12042019,10:00,11:00,,0
12042019,11:00,12:00,,0
12042019,12:00,13:00,,0
12042019,13:00,14:00,,0
12042019,14:00,15:00,,0
12042019,15:00,16:00,,0
12042019,16:00,17:00,,0
12042019,17:00,18:00,,0
12042019,18:00,19:00,,0
12042019,19:00,20:00,,0
12042019,20:00,21:00,,0
12042019,21:00,22:00,,0
12042019,22:00,23:00,,0
12042019,23:00,00:00,,0
13042019,00:00,01:00,,0
13042019,01:00,02:00,,0
13042019,02:00,03:00,,0
13042019,03:00,04:00,,0
13042019,04:00,05:00,,0
13042019,05:00,06:00,,0
13042019,06:00,07:00,,0
13042019,07:00,08:00,,0
13042019,08:00,09:00,,0
13042019,09:00,10:00,,0
13042019,10:00,11:00,,0
13042019,11:00,12:00,,0
13042019,12:00,13:00,,0
13042019,13:00,14:00,,0
13042019,14:00,15:00,,0
13042019,15:00,16:00,,0
13042019,16:00,17:00,,0
13042019,17:00,18:00,,0
13042019,18:00,19:00,,0
13042019,19:00,20:00,,0
13042019,20:00,21:00,,0
13042019,21:00,22:00,,0
13042019,22:00,23:00,,0
13042019,23:00,00:00,,0
14042019,00:00,01:00,,0
14042019,01:00,02:00,,0
14042019,02:00,03:00,,0
14042019,03:00,04:00,,0
14042019,04:00,05:00,,0
14042019,05:00,06:00,,0
14042019,06:00,07:00,,0
14042019,07:00,08:00,,0
14042019,08:00,09:00,,0
14042019,09:00,10:00,,0
14042019,10:00,11:00,,0
14042019,11:00,12:00,,0
14042019,12:00,13:00,,0
14042019,13:00,14:00,,0
14042019,14:00,15:00,,0
14042019,15:00,16:00,,0
14042019,16:00,17:00,,0
14042019,17:00,18:00,,0
14042019,18:00,19:00,,0
14042019,19:00,20:00,,0
14042019,20:00,21:00,,0
14042019,21:00,22:00,,0
14042019,22:00,23:00,,0
14042019,23:00,00:00,,0
15042019,00:00,01:00,,0
15042019,01:00,02:00,,0
15042019,02:00,03:00,,0
15042019,03:00,04:00,,0
15042019,04:00,05:00,,0
15042019,05:00,06:00,,0
15042019,06:00,07:00,,0
15042019,07:00,08:00,,0
15042019,08:00,09:00,,0
15042019,09:00,10:00,,0
15042019,10:00,11:00,,0
15042019,11:00,12:00,,0
15042019,12:00,13:00,,0
15042019,13:00,14:00,,0
15042019,14:00,15:00,,0
15042019,15:00,16:00,,0
15042019,16:00,17:00,,0
15042019,17:00,18:00,,0
15042019,18:00,19:00,,0
15042019,19:00,20:00,,0
15042019,20:00,21:00,,0
15042019,21:00,22:00,,0
15042019,22:00,23:00,,0
15042019,23:00,00:00,,0
16042019,00:00,01:00,,0
16042019,01:00,02:00,,0
16042019,02:00,03:00,,0
16042019,03:00,04:00,,0
16042019,04:00,05:00,,0
16042019,05:00,06:00,,0
16042019,06:00,07:00,,0
16042019,07:00,08:00,,0
16042019,08:00,09:00,,0
16042019,09:00,10:00,,0
16042019,10:00,11:00,,0
16042019,11:00,12:00,,0
16042019,12:00,13:00,,0
16042019,13:00,14:00,,0
16042019,14:00,15:00,,0
16042019,15:00,16:00,,0
16042019,16:00,17:00,,0
16042019,17:00,18:00,,0
16042019,18:00,19:00,,0
16042019,19:00,20:00,,0
16042019,20:00,21:00,,0
16042019,21:00,22:00,,0
16042019,22:00,23:00,,0
16042019,23:00,00:00,,0
17042019,00:00,01:00,,0
17042019,01:00,02:00,,0
17042019,02:00,03:00,,0
17042019,03:00,04:00,,0
17042019,04:00,05:00,,0
17042019,05:00,06:00,,0
17042019,06:00,07:00,,0
17042019,07:00,08:00,,0
17042019,08:00,09:00,,0
17042019,09:00,10:00,,0
17042019,10:00,11:00,,0
17042019,11:00,12:00,,0
17042019,12:00,13:00,,0
17042019,13:00,14:00,,0
17042019,14:00,15:00,,0
17042019,15:00,16:00,,0
17042019,16:00,17:00,,0
17042019,17:00,18:00,,0
17042019,18:00,19:00,,0
17042019,19:00,20:00,,0
17042019,20:00,21:00,,0
17042019,21:00,22:00,,0
17042019,22:00,23:00,,0
17042019,23:00,00:00,,0
18042019,00:00,01:00,,0
18042019,01:00,02:00,,0
18042019,02:00,03:00,,0
18042019,03:00,04:00,,0
18042019,04:00,05:00,,0
18042019,05:00,06:00,,0
18042019,06:00,07:00,,0
18042019,07:00,08:00,,0
18042019,08:00,09:00,,0
18042019,09:00,10:00,,0
18042019,10:00,11:00,,0
18042019,11:00,12:00,,0
18042019,12:00,13:00,,0
18042019,13:00,14:00,,0
18042019,14:00,15:00,,0
18042019,15:00,16:00,,0
18042019,16:00,17:00,,0
18042019,17:00,18:00,,0
18042019,18:00,19:00,,0
18042019,19:00,20:00,,0
18042019,20:00,21:00,,0
18042019,21:00,22:00,,0
18042019,22:00,23:00,,0
18042019,23:00,00:00,,0
19042019,00:00,01:00,,0
19042019,01:00,02:00,,0
19042019,02:00,03:00,,0
19042019,03:00,04:00,,0
19042019,04:00,05:00,,0
19042019,05:00,06:00,,0
19042019,06:00,07:00,,0
19042019,07:00,08:00,,0
19042019,08:00,09:00,,0
19042019,09:00,10:00,,0
19042019,10:00,11:00,,0
19042019,11:00,12:00,,0
19042019,12:00,13:00,,0
19042019,13:00,14:00,,0
19042019,14:00,15:00,,0
19042019,15:00,16:00,,0
19042019,16:00,17:00,,0
19042019,17:00,18:00,,0
19042019,18:00,19:00,,0
19042019,19:00,20:00,,0
19042019,20:00,21:00,,0
19042019,21:00,22:00,,0
19042019,22:00,23:00,,0
19042019,23:00,00:00,,0
20042019,00:00,01:00,,0
20042019,01:00,02:00,,0
20042019,02:00,03:00,,0
20042019,03:00,04:00,,0
20042019,04:00,05:00,,0
20042019,05:00,06:00,,0
20042019,06:00,07:00,,0
20042019,07:00,08:00,,0
20042019,08:00,09:00,,0
20042019,09:00,10:00,,0
20042019,10:00,11:00,,0
20042019,11:00,12:00,,0
20042019,12:00,13:00,,0
20042019,13:00,14:00,,0
20042019,14:00,15:00,,0
20042019,15:00,16:00,,0
20042019,16:00,17:00,,0
20042019,17:00,18:00,,0
20042019,18:00,19:00,,0
20042019,19:00,20:00,,0
20042019,20:00,21:00,,0
20042019,21:00,22:00,,0
20042019,22:00,23:00,,0
20042019,23:00,00:00,,0
21042019,00:00,01:00,,0
21042019,01:00,02:00,,0
21042019,02:00,03:00,,0
21042019,03:00,04:00,,0
21042019,04:00,05:00,,0
21042019,05:00,06:00,,0
21042019,06:00,07:00,,0
21042019,07:00,08:00,,0
21042019,08:00,09:00,,0
21042019,09:00,10:00,,0
21042019,10:00,11:00,,0
21042019,11:00,12:00,,0
21042019,12:00,13:00,,0
21042019,13:00,14:00,,0
21042019,14:00,15:00,,0
21042019,15:00,16:00,,0
21042019,16:00,17:00,,0
21042019,17:00,18:00,,0
21042019,18:00,19:00,,0
21042019,19:00,20:00,,0
21042019,20:00,21:00,,0
21042019,21:00,22:00,,0
21042019,22:00,23:00,,0
21042019,23:00,00:00,,0
22042019,00:00,01:00,,0
22042019,01:00,02:00,,0
22042019,02:00,03:00,,0
22042019,03:00,04:00,,0
22042019,04:00,05:00,,0
22042019,05:00,06:00,,0
22042019,06:00,07:00,,0
22042019,07:00,08:00,,0
22042019,08:00,09:00,,0
22042019,09:00,10:00,,0
22042019,10:00,11:00,,0
22042019,11:00,12:00,,0
22042019,12:00,13:00,,0
22042019,13:00,14:00,,0
22042019,14:00,15:00,,0
22042019,15:00,16:00,,0
22042019,16:00,17:00,,0
22042019,17:00,18:00,,0
22042019,18:00,19:00,,0
22042019,19:00,20:00,,0
22042019,20:00,21:00,,0
22042019,21:00,22:00,,0
22042019,22:00,23:00,,0
22042019,23:00,00:00,,0
23042019,00:00,01:00,,0
23042019,01:00,02:00,,0
23042019,02:00,03:00,,0
23042019,03:00,04:00,,0
23042019,04:00,05:00,,0
23042019,05:00,06:00,,0
23042019,06:00,07:00,,0
23042019,07:00,08:00,,0
23042019,08:00,09:00,,0
23042019,09:00,10:00,,0
23042019,10:00,11:00,,0
23042019,11:00,12:00,,0
23042019,12:00,13:00,,0
23042019,13:00,14:00,,0
23042019,14:00,15:00,,0
23042019,15:00,16:00,,0
23042019,16:00,17:00,,0
23042019,17:00,18:00,,0
23042019,18:00,19:00,,0
23042019,19:00,20:00,,0
23042019,20:00,21:00,,0
23042019,21:00,22:00,,0
23042019,22:00,23:00,,0
23042019,23:00,00:00,,0
24042019,00:00,01:00,,0
24042019,01:00,02:00,,0
24042019,02:00,03:00,,0
24042019,03:00,04:00,,0
24042019,04:00,05:00,,0
24042019,05:00,06:00,,0
24042019,06:00,07:00,,0
24042019,07:00,08:00,,0
24042019,08:00,09:00,,0
24042019,09:00,10:00,,0
24042019,10:00,11:00,,0
24042019,11:00,12:00,,0
24042019,12:00,13:00,,0
24042019,13:00,14:00,,0
24042019,14:00,15:00,,0
24042019,15:00,16:00,,0
24042019,16:00,17:00,,0
24042019,17:00,18:00,,0
24042019,18:00,19:00,,0
24042019,19:00,20:00,,0
24042019,20:00,21:00,,0
24042019,21:00,22:00,,0
24042019,22:00,23:00,,0
24042019,23:00,00:00,,0
25042019,00:00,01:00,,0
25042019,01:00,02:00,,0
25042019,02:00,03:00,,0
25042019,03:00,04:00,,0
25042019,04:00,05:00,,0
25042019,05:00,06:00,,0
25042019,06:00,07:00,,0
25042019,07:00,08:00,,0
25042019,08:00,09:00,,0
25042019,09:00,10:00,,0
25042019,10:00,11:00,,0
25042019,11:00,12:00,,0
25042019,12:00,13:00,,0
25042019,13:00,14:00,,0
25042019,14:00,15:00,,0
25042019,15:00,16:00,,0
25042019,16:00,17:00,,0
25042019,17:00,18:00,,0
25042019,18:00,19:00,,0
25042019,19:00,20:00,,0
25042019,20:00,21:00,,0
25042019,21:00,22:00,,0
25042019,22:00,23:00,,0
25042019,23:00,00:00,,0
26042019,00:00,01:00,,0
26042019,01:00,02:00,,0
26042019,02:00,03:00,,0
26042019,03:00,04:00,,0
26042019,04:00,05:00,,0
26042019,05:00,06:00,,0
26042019,06:00,07:00,,0
26042019,07:00,08:00,,0
26042019,08:00,09:00,,0
26042019,09:00,10:00,,0
26042019,10:00,11:00,,0
26042019,11:00,12:00,,0
26042019,12:00,13:00,,0
26042019,13:00,14:00,,0
26042019,14:00,15:00,,0
26042019,15:00,16:00,,0
26042019,16:00,17:00,,0
26042019,17:00,18:00,,0
26042019,18:00,19:00,,0
26042019,19:00,20:00,,0
26042019,20:00,21:00,,0
26042019,21:00,22:00,,0
26042019,22:00,23:00,,0
26042019,23:00,00:00,,0
27042019,00:00,01:00,,0
27042019,01:00,02:00,,0
27042019,02:00,03:00,,0
27042019,03:00,04:00,,0
27042019,04:00,05:00,,0
27042019,05:00,06:00,,0
27042019,06:00,07:00,,0
27042019,07:00,08:00,,0
27042019,08:00,09:00,,0
27042019,09:00,10:00,,0
27042019,10:00,11:00,,0
27042019,11:00,12:00,,0
27042019,12:00,13:00,,0
27042019,13:00,14:00,,0
27042019,14:00,15:00,,0
27042019,15:00,16:00,,0
27042019,16:00,17:00,,0
27042019,17:00,18:00,,0
27042019,18:00,19:00,,0
27042019,19:00,20:00,,0
27042019,20:00,21:00,,0
27042019,21:00,22:00,,0
27042019,22:00,23:00,,0
27042019,23:00,00:00,,0
28042019,00:00,01:00,,0
28042019,01:00,02:00,,0
28042019,02:00,03:00,,0
28042019,03:00,04:00,,0
28042019,04:00,05:00,,0
28042019,05:00,06:00,,0
28042019,06:00,07:00,,0
28042019,07:00,08:00,,0
28042019,08:00,09:00,,0
28042019,09:00,10:00,,0
28042019,10:00,11:00,,0
28042019,11:00,12:00,,0
28042019,12:00,13:00,,0
28042019,13:00,14:00,,0
28042019,14:00,15:00,,0
28042019,15:00,16:00,,0
28042019,16:00,17:00,,0
28042019,17:00,18:00,,0
28042019,18:00,19:00,,0
28042019,19:00,20:00,,0
28042019,20:00,21:00,,0
28042019,21:00,22:00,,0
28042019,22:00,23:00,,0
28042019,23:00,00:00,,0
29042019,00:00,01:00,,0
29042019,01:00,02:00,,0
29042019,02:00,03:00,,0
29042019,03:00,04:00,,0
29042019,04:00,05:00,,0
29042019,05:00,06:00,,0
29042019,06:00,07:00,,0
29042019,07:00,08:00,,0
29042019,08:00,09:00,,0
29042019,09:00,10:00,,0
29042019,10:00,11:00,,0
29042019,11:00,12:00,,0
29042019,12:00,13:00,,0
29042019,13:00,14:00,,0
29042019,14:00,15:00,,0
29042019,15:00,16:00,,0
29042019,16:00,17:00,,0
29042019,17:00,18:00,,0
29042019,18:00,19:00,,0
29042019,19:00,20:00,,0
29042019,20:00,21:00,,0
29042019,21:00,22:00,,0
29042019,22:00,23:00,,0
29042019,23:00,00:00,,0
30042019,00:00,01:00,,0
30042019,01:00,02:00,,0
30042019,02:00,03:00,,0
30042019,03:00,04:00,,0
30042019,04:00,05:00,,0
30042019,05:00,06:00,,0
30042019,06:00,07:00,,0
30042019,07:00,08:00,,0
30042019,08:00,09:00,,0
30042019,09:00,10:00,,0
30042019,10:00,11:00,,0
30042019,11:00,12:00,,0
30042019,12:00,13:00,,0
30042019,13:00,14:00,,0
30042019,14:00,15:00,,0
30042019,15:00,16:00,,0
30042019,16:00,17:00,,0
30042019,17:00,18:00,,0
30042019,18:00,19:00,,0
30042019,19:00,20:00,,0
30042019,20:00,21:00,,0
30042019,21:00,22:00,,0
30042019,22:00,23:00,,0
30042019,23:00,00:00,,0
1052019,00:00,01:00,,0
1052019,01:00,02:00,,0
1052019,02:00,03:00,,0
1052019,03:00,04:00,,0
1052019,04:00,05:00,,0
1052019,05:00,06:00,,0
1052019,06:00,07:00,,0
1052019,07:00,08:00,,0
1052019,08:00,09:00,,0
1052019,09:00,10:00,,0
1052019,10:00,11:00,,0
1052019,11:00,12:00,,0
1052019,12:00,13:00,,0
1052019,13:00,14:00,,0
1052019,14:00,15:00,,0
1052019,15:00,16:00,,0
1052019,16:00,17:00,,0
1052019,17:00,18:00,,0
1052019,18:00,19:00,,0
1052019,19:00,20:00,,0
1052019,20:00,21:00,,0
1052019,21:00,22:00,,0
1052019,22:00,23:00,,0
1052019,23:00,00:00,,0
2052019,00:00,01:00,,0
2052019,01:00,02:00,,0
2052019,02:00,03:00,,0
2052019,03:00,04:00,,0
2052019,04:00,05:00,,0
2052019,05:00,06:00,,0
2052019,06:00,07:00,,0
2052019,07:00,08:00,,0
2052019,08:00,09:00,,0
2052019,09:00,10:00,,0
2052019,10:00,11:00,,0
2052019,11:00,12:00,,0
2052019,12:00,13:00,,0
2052019,13:00,14:00,,0
2052019,14:00,15:00,,0
2052019,15:00,16:00,,0
2052019,16:00,17:00,,0
2052019,17:00,18:00,,0
2052019,18:00,19:00,,0
2052019,19:00,20:00,,0
2052019,20:00,21:00,,0
2052019,21:00,22:00,,0
2052019,22:00,23:00,,0
2052019,23:00,00:00,,0
3052019,00:00,01:00,,0
3052019,01:00,02:00,,0
3052019,02:00,03:00,,0
3052019,03:00,04:00,,0
3052019,04:00,05:00,,0
3052019,05:00,06:00,,0
3052019,06:00,07:00,,0
3052019,07:00,08:00,,0
3052019,08:00,09:00,,0
3052019,09:00,10:00,,0
3052019,10:00,11:00,,0
3052019,11:00,12:00,,0
3052019,12:00,13:00,,0
3052019,13:00,14:00,,0
3052019,14:00,15:00,,0
3052019,15:00,16:00,,0
3052019,16:00,17:00,,0
3052019,17:00,18:00,,0
3052019,18:00,19:00,,0
3052019,19:00,20:00,,0
3052019,20:00,21:00,,0
3052019,21:00,22:00,,0
3052019,22:00,23:00,,0
3052019,23:00,00:00,,0
4052019,00:00,01:00,,0
4052019,01:00,02:00,,0
4052019,02:00,03:00,,0
4052019,03:00,04:00,,0
4052019,04:00,05:00,,0
4052019,05:00,06:00,,0
4052019,06:00,07:00,,0
4052019,07:00,08:00,,0
4052019,08:00,09:00,,0
4052019,09:00,10:00,,0
4052019,10:00,11:00,,0
4052019,11:00,12:00,,0
4052019,12:00,13:00,,0
4052019,13:00,14:00,,0
4052019,14:00,15:00,,0
4052019,15:00,16:00,,0
4052019,16:00,17:00,,0
4052019,17:00,18:00,,0
4052019,18:00,19:00,,0
4052019,19:00,20:00,,0
4052019,20:00,21:00,,0
4052019,21:00,22:00,,0
4052019,22:00,23:00,,0
4052019,23:00,00:00,,0
5052019,00:00,01:00,,0
5052019,01:00,02:00,,0
5052019,02:00,03:00,,0
5052019,03:00,04:00,,0
5052019,04:00,05:00,,0
5052019,05:00,06:00,,0
5052019,06:00,07:00,,0
5052019,07:00,08:00,,0
5052019,08:00,09:00,,0
5052019,09:00,10:00,,0
5052019,10:00,11:00,,0
5052019,11:00,12:00,,0
5052019,12:00,13:00,,0
5052019,13:00,14:00,,0
5052019,14:00,15:00,,0
5052019,15:00,16:00,,0
5052019,16:00,17:00,,0
5052019,17:00,18:00,,0
5052019,18:00,19:00,,0
5052019,19:00,20:00,,0
5052019,20:00,21:00,,0
5052019,21:00,22:00,,0
5052019,22:00,23:00,,0
5052019,23:00,00:00,,0
6052019,00:00,01:00,,0
6052019,01:00,02:00,,0
6052019,02:00,03:00,,0
6052019,03:00,04:00,,0
6052019,04:00,05:00,,0
6052019,05:00,06:00,,0
6052019,06:00,07:00,,0
6052019,07:00,08:00,,0
6052019,08:00,09:00,,0
6052019,09:00,10:00,,0
6052019,10:00,11:00,,0
6052019,11:00,12:00,,0
6052019,12:00,13:00,,0
6052019,13:00,14:00,,0
6052019,14:00,15:00,,0
6052019,15:00,16:00,,0
6052019,16:00,17:00,,0
6052019,17:00,18:00,,0
6052019,18:00,19:00,,0
6052019,19:00,20:00,,0
6052019,20:00,21:00,,0
6052019,21:00,22:00,,0
6052019,22:00,23:00,,0
6052019,23:00,00:00,,0
7052019,00:00,01:00,,0
7052019,01:00,02:00,,0
7052019,02:00,03:00,,0
7052019,03:00,04:00,,0
7052019,04:00,05:00,,0
7052019,05:00,06:00,,0
7052019,06:00,07:00,,0
7052019,07:00,08:00,,0
7052019,08:00,09:00,,0
7052019,09:00,10:00,,0
7052019,10:00,11:00,,0
7052019,11:00,12:00,,0
7052019,12:00,13:00,,0
7052019,13:00,14:00,,0
7052019,14:00,15:00,,0
7052019,15:00,16:00,,0
7052019,16:00,17:00,,0
7052019,17:00,18:00,,0
7052019,18:00,19:00,,0
7052019,19:00,20:00,,0
7052019,20:00,21:00,,0
7052019,21:00,22:00,,0
7052019,22:00,23:00,,0
7052019,23:00,00:00,,0
8052019,00:00,01:00,,0
8052019,01:00,02:00,,0
8052019,02:00,03:00,,0
8052019,03:00,04:00,,0
8052019,04:00,05:00,,0
8052019,05:00,06:00,,0
8052019,06:00,07:00,,0
8052019,07:00,08:00,,0
8052019,08:00,09:00,,0
8052019,09:00,10:00,,0
8052019,10:00,11:00,,0
8052019,11:00,12:00,,0
8052019,12:00,13:00,,0
8052019,13:00,14:00,,0
8052019,14:00,15:00,,0
8052019,15:00,16:00,,0
8052019,16:00,17:00,,0
8052019,17:00,18:00,,0
8052019,18:00,19:00,,0
8052019,19:00,20:00,,0
8052019,20:00,21:00,,0
8052019,21:00,22:00,,0
8052019,22:00,23:00,,0
8052019,23:00,00:00,,0
9052019,00:00,01:00,,0
9052019,01:00,02:00,,0
9052019,02:00,03:00,,0
9052019,03:00,04:00,,0
9052019,04:00,05:00,,0
9052019,05:00,06:00,,0
9052019,06:00,07:00,,0
9052019,07:00,08:00,,0
9052019,08:00,09:00,,0
9052019,09:00,10:00,,0
9052019,10:00,11:00,,0
9052019,11:00,12:00,,0
9052019,12:00,13:00,,0
9052019,13:00,14:00,,0
9052019,14:00,15:00,,0
9052019,15:00,16:00,,0
9052019,16:00,17:00,,0
9052019,17:00,18:00,,0
9052019,18:00,19:00,,0
9052019,19:00,20:00,,0
9052019,20:00,21:00,,0
9052019,21:00,22:00,,0
9052019,22:00,23:00,,0
9052019,23:00,00:00,,0
10052019,00:00,01:00,,0
10052019,01:00,02:00,,0
10052019,02:00,03:00,,0
10052019,03:00,04:00,,0
10052019,04:00,05:00,,0
10052019,05:00,06:00,,0
10052019,06:00,07:00,,0
10052019,07:00,08:00,,0
10052019,08:00,09:00,,0
10052019,09:00,10:00,,0
10052019,10:00,11:00,,0
10052019,11:00,12:00,,0
10052019,12:00,13:00,,0
10052019,13:00,14:00,,0
10052019,14:00,15:00,,0
10052019,15:00,16:00,,0
10052019,16:00,17:00,,0
10052019,17:00,18:00,,0
10052019,18:00,19:00,,0
10052019,19:00,20:00,,0
10052019,20:00,21:00,,0
10052019,21:00,22:00,,0
10052019,22:00,23:00,,0
10052019,23:00,00:00,,0
11052019,00:00,01:00,,0
11052019,01:00,02:00,,0
11052019,02:00,03:00,,0
11052019,03:00,04:00,,0
11052019,04:00,05:00,,0
11052019,05:00,06:00,,0
11052019,06:00,07:00,,0
11052019,07:00,08:00,,0
11052019,08:00,09:00,,0
11052019,09:00,10:00,,0
11052019,10:00,11:00,,0
11052019,11:00,12:00,,0
11052019,12:00,13:00,,0
11052019,13:00,14:00,,0
11052019,14:00,15:00,,0
11052019,15:00,16:00,,0
11052019,16:00,17:00,,0
11052019,17:00,18:00,,0
11052019,18:00,19:00,,0
11052019,19:00,20:00,,0
11052019,20:00,21:00,,0
11052019,21:00,22:00,,0
11052019,22:00,23:00,,0
11052019,23:00,00:00,,0
12052019,00:00,01:00,,0
12052019,01:00,02:00,,0
12052019,02:00,03:00,,0
12052019,03:00,04:00,,0
12052019,04:00,05:00,,0
12052019,05:00,06:00,,0
12052019,06:00,07:00,,0
12052019,07:00,08:00,,0
12052019,08:00,09:00,,0
12052019,09:00,10:00,,0
12052019,10:00,11:00,,0
12052019,11:00,12:00,,0
12052019,12:00,13:00,,0
12052019,13:00,14:00,,0
12052019,14:00,15:00,,0
12052019,15:00,16:00,,0
12052019,16:00,17:00,,0
12052019,17:00,18:00,,0
12052019,18:00,19:00,,0
12052019,19:00,20:00,,0
12052019,20:00,21:00,,0
12052019,21:00,22:00,,0
12052019,22:00,23:00,,0
12052019,23:00,00:00,,0
13052019,00:00,01:00,,0
13052019,01:00,02:00,,0
13052019,02:00,03:00,,0
13052019,03:00,04:00,,0
13052019,04:00,05:00,,0
13052019,05:00,06:00,,0
13052019,06:00,07:00,,0
13052019,07:00,08:00,,0
13052019,08:00,09:00,,0
13052019,09:00,10:00,,0
